text,labels
'5 125 [SEP] [MASK]','125'
'5 36 [SEP] [MASK]','36'
'5 204 [SEP] [MASK]','204'
'5 215 [SEP] [MASK]','215'
'5 31 [SEP] [MASK]','31'
'5 2 [SEP] [MASK]','5'
'5 330 [SEP] [MASK]','330'
'5 320 [SEP] [MASK]','320'
'5 21 [SEP] [MASK]','21'
'5 126 [SEP] [MASK]','126'
'5 287 [SEP] [MASK]','287'
'5 76 [SEP] [MASK]','76'
'5 176 [SEP] [MASK]','176'
'5 166 [SEP] [MASK]','166'
'5 249 [SEP] [MASK]','249'
'5 83 [SEP] [MASK]','83'
'5 187 [SEP] [MASK]','187'
'5 188 [SEP] [MASK]','188'
'5 229 [SEP] [MASK]','229'
'5 115 [SEP] [MASK]','115'
'5 117 [SEP] [MASK]','117'
'5 290 [SEP] [MASK]','290'
'5 167 [SEP] [MASK]','167'
'5 318 [SEP] [MASK]','318'
'5 316 [SEP] [MASK]','316'
'5 165 [SEP] [MASK]','165'
'5 147 [SEP] [MASK]','147'
'5 231 [SEP] [MASK]','231'
'5 263 [SEP] [MASK]','263'
'5 151 [SEP] [MASK]','151'
'5 278 [SEP] [MASK]','278'
'5 205 [SEP] [MASK]','205'
'5 304 [SEP] [MASK]','304'
'5 64 [SEP] [MASK]','64'
'5 67 [SEP] [MASK]','67'
'5 212 [SEP] [MASK]','212'
'5 241 [SEP] [MASK]','241'
'5 291 [SEP] [MASK]','291'
'5 153 [SEP] [MASK]','153'
'5 161 [SEP] [MASK]','161'
'5 257 [SEP] [MASK]','257'
'5 12 [SEP] [MASK]','12'
'5 338 [SEP] [MASK]','338'
'5 99 [SEP] [MASK]','99'
'5 246 [SEP] [MASK]','246'
'5 242 [SEP] [MASK]','242'
'5 309 [SEP] [MASK]','309'
'5 118 [SEP] [MASK]','118'
'5 169 [SEP] [MASK]','169'
'5 95 [SEP] [MASK]','95'
'5 137 [SEP] [MASK]','137'
'5 170 [SEP] [MASK]','170'
'5 61 [SEP] [MASK]','61'
'5 4 [SEP] [MASK]','5'
'5 184 [SEP] [MASK]','184'
'5 275 [SEP] [MASK]','275'
'5 6 [SEP] [MASK]','6'
'5 3 [SEP] [MASK]','5'
'5 108 [SEP] [MASK]','108'
'5 121 [SEP] [MASK]','121'
'5 149 [SEP] [MASK]','149'
'5 160 [SEP] [MASK]','160'
'5 202 [SEP] [MASK]','202'
'5 220 [SEP] [MASK]','220'
'5 173 [SEP] [MASK]','173'
'5 319 [SEP] [MASK]','319'
'5 158 [SEP] [MASK]','158'
'5 196 [SEP] [MASK]','196'
'5 335 [SEP] [MASK]','335'
'5 266 [SEP] [MASK]','266'
'5 107 [SEP] [MASK]','107'
'5 89 [SEP] [MASK]','89'
'5 133 [SEP] [MASK]','133'
'5 213 [SEP] [MASK]','213'
'109 329 [SEP] [MASK]','329'
'109 245 [SEP] [MASK]','245'
'109 82 [SEP] [MASK]','109'
'109 134 [SEP] [MASK]','134'
'109 50 [SEP] [MASK]','109'
'109 123 [SEP] [MASK]','123'
'109 88 [SEP] [MASK]','109'
'109 293 [SEP] [MASK]','293'
'109 210 [SEP] [MASK]','210'
'109 46 [SEP] [MASK]','109'
'109 305 [SEP] [MASK]','305'
'109 334 [SEP] [MASK]','334'
'109 321 [SEP] [MASK]','321'
'109 311 [SEP] [MASK]','311'
'109 55 [SEP] [MASK]','109'
'109 20 [SEP] [MASK]','109'
'109 279 [SEP] [MASK]','279'
'109 253 [SEP] [MASK]','253'
'109 206 [SEP] [MASK]','206'
'109 214 [SEP] [MASK]','214'
'109 43 [SEP] [MASK]','109'
'109 42 [SEP] [MASK]','109'
'109 39 [SEP] [MASK]','109'
'109 103 [SEP] [MASK]','109'
'109 264 [SEP] [MASK]','264'
'109 116 [SEP] [MASK]','116'
'109 303 [SEP] [MASK]','303'
'109 7 [SEP] [MASK]','109'
'109 192 [SEP] [MASK]','192'
'109 332 [SEP] [MASK]','332'
'109 199 [SEP] [MASK]','199'
'109 312 [SEP] [MASK]','312'
'109 186 [SEP] [MASK]','186'
'109 333 [SEP] [MASK]','333'
'109 27 [SEP] [MASK]','109'
'109 124 [SEP] [MASK]','124'
'109 52 [SEP] [MASK]','109'
'109 336 [SEP] [MASK]','336'
'109 313 [SEP] [MASK]','313'
'109 72 [SEP] [MASK]','109'
'109 148 [SEP] [MASK]','148'
'109 79 [SEP] [MASK]','109'
'109 277 [SEP] [MASK]','277'
'109 182 [SEP] [MASK]','182'
'109 102 [SEP] [MASK]','109'
'109 66 [SEP] [MASK]','109'
'109 315 [SEP] [MASK]','315'
'109 235 [SEP] [MASK]','235'
'109 327 [SEP] [MASK]','327'
'109 28 [SEP] [MASK]','109'
'109 13 [SEP] [MASK]','109'
'109 216 [SEP] [MASK]','216'
'109 223 [SEP] [MASK]','223'
'109 63 [SEP] [MASK]','109'
'109 45 [SEP] [MASK]','109'
'109 152 [SEP] [MASK]','152'
'109 272 [SEP] [MASK]','272'
'109 69 [SEP] [MASK]','109'
'109 53 [SEP] [MASK]','109'
'109 265 [SEP] [MASK]','265'
'109 30 [SEP] [MASK]','109'
'109 5 [SEP] [MASK]','109'
'109 179 [SEP] [MASK]','179'
'109 60 [SEP] [MASK]','109'
'109 9 [SEP] [MASK]','109'
'109 94 [SEP] [MASK]','109'
'109 90 [SEP] [MASK]','109'
'109 145 [SEP] [MASK]','145'
'109 18 [SEP] [MASK]','109'
'109 201 [SEP] [MASK]','201'
'109 324 [SEP] [MASK]','324'
'109 200 [SEP] [MASK]','200'
'109 75 [SEP] [MASK]','109'
'109 189 [SEP] [MASK]','189'
'109 208 [SEP] [MASK]','208'
'109 267 [SEP] [MASK]','267'
'109 29 [SEP] [MASK]','109'
'109 211 [SEP] [MASK]','211'
'109 298 [SEP] [MASK]','298'
'109 281 [SEP] [MASK]','281'
'109 56 [SEP] [MASK]','109'
'109 194 [SEP] [MASK]','194'
'109 175 [SEP] [MASK]','175'
'109 301 [SEP] [MASK]','301'
'109 144 [SEP] [MASK]','144'
'109 232 [SEP] [MASK]','232'
'109 236 [SEP] [MASK]','236'
'109 155 [SEP] [MASK]','155'
'109 93 [SEP] [MASK]','109'
'109 191 [SEP] [MASK]','191'
'109 140 [SEP] [MASK]','140'
'109 65 [SEP] [MASK]','109'
'109 35 [SEP] [MASK]','109'
'109 337 [SEP] [MASK]','337'
'109 78 [SEP] [MASK]','109'
'109 150 [SEP] [MASK]','150'
'109 154 [SEP] [MASK]','154'
'109 119 [SEP] [MASK]','119'
'109 139 [SEP] [MASK]','139'
'109 81 [SEP] [MASK]','109'
'109 73 [SEP] [MASK]','109'
'109 142 [SEP] [MASK]','142'
'109 8 [SEP] [MASK]','109'
'109 87 [SEP] [MASK]','109'
'109 51 [SEP] [MASK]','109'
'109 233 [SEP] [MASK]','233'
'109 317 [SEP] [MASK]','317'
'109 331 [SEP] [MASK]','331'
'109 300 [SEP] [MASK]','300'
'109 339 [SEP] [MASK]','339'
'109 243 [SEP] [MASK]','243'
'109 106 [SEP] [MASK]','109'
'109 86 [SEP] [MASK]','109'
'109 323 [SEP] [MASK]','323'
'109 111 [SEP] [MASK]','111'
'109 314 [SEP] [MASK]','314'
'109 302 [SEP] [MASK]','302'
'109 104 [SEP] [MASK]','109'
'109 273 [SEP] [MASK]','273'
'109 280 [SEP] [MASK]','280'
'109 252 [SEP] [MASK]','252'
'109 127 [SEP] [MASK]','127'
'109 113 [SEP] [MASK]','113'
'109 100 [SEP] [MASK]','109'
'109 258 [SEP] [MASK]','258'
'109 156 [SEP] [MASK]','156'
'109 163 [SEP] [MASK]','163'
'109 180 [SEP] [MASK]','180'
'109 326 [SEP] [MASK]','326'
'109 239 [SEP] [MASK]','239'
'109 135 [SEP] [MASK]','135'
'109 325 [SEP] [MASK]','325'
'109 193 [SEP] [MASK]','193'
'109 157 [SEP] [MASK]','157'
'109 178 [SEP] [MASK]','178'
'109 222 [SEP] [MASK]','222'
'109 136 [SEP] [MASK]','136'
'109 34 [SEP] [MASK]','109'
'109 268 [SEP] [MASK]','268'
'109 33 [SEP] [MASK]','109'
'109 146 [SEP] [MASK]','146'
'109 340 [SEP] [MASK]','340'
'109 225 [SEP] [MASK]','225'
'109 261 [SEP] [MASK]','261'
'109 262 [SEP] [MASK]','262'
'109 96 [SEP] [MASK]','109'
'109 49 [SEP] [MASK]','109'
'109 0 [SEP] [MASK]','109'
'109 306 [SEP] [MASK]','306'
'109 143 [SEP] [MASK]','143'
'109 22 [SEP] [MASK]','109'
'109 68 [SEP] [MASK]','109'
'109 198 [SEP] [MASK]','198'
'109 328 [SEP] [MASK]','328'
'109 91 [SEP] [MASK]','109'
'109 221 [SEP] [MASK]','221'
'109 37 [SEP] [MASK]','109'
'109 48 [SEP] [MASK]','109'
'109 185 [SEP] [MASK]','185'
'109 17 [SEP] [MASK]','109'
'109 44 [SEP] [MASK]','109'
'109 217 [SEP] [MASK]','217'
'109 26 [SEP] [MASK]','109'
'109 128 [SEP] [MASK]','128'
'109 125 [SEP] [MASK]','125'
'109 36 [SEP] [MASK]','109'
'109 204 [SEP] [MASK]','204'
'109 215 [SEP] [MASK]','215'
'109 31 [SEP] [MASK]','109'
'109 2 [SEP] [MASK]','109'
'109 330 [SEP] [MASK]','330'
'109 320 [SEP] [MASK]','320'
'109 21 [SEP] [MASK]','109'
'109 126 [SEP] [MASK]','126'
'109 287 [SEP] [MASK]','287'
'109 76 [SEP] [MASK]','109'
'109 176 [SEP] [MASK]','176'
'109 166 [SEP] [MASK]','166'
'109 249 [SEP] [MASK]','249'
'109 83 [SEP] [MASK]','109'
'109 187 [SEP] [MASK]','187'
'109 188 [SEP] [MASK]','188'
'109 229 [SEP] [MASK]','229'
'109 115 [SEP] [MASK]','115'
'109 117 [SEP] [MASK]','117'
'109 290 [SEP] [MASK]','290'
'109 167 [SEP] [MASK]','167'
'109 318 [SEP] [MASK]','318'
'109 316 [SEP] [MASK]','316'
'109 165 [SEP] [MASK]','165'
'109 147 [SEP] [MASK]','147'
'109 231 [SEP] [MASK]','231'
'109 263 [SEP] [MASK]','263'
'109 151 [SEP] [MASK]','151'
'109 278 [SEP] [MASK]','278'
'109 205 [SEP] [MASK]','205'
'109 304 [SEP] [MASK]','304'
'109 64 [SEP] [MASK]','109'
'109 67 [SEP] [MASK]','109'
'109 212 [SEP] [MASK]','212'
'109 241 [SEP] [MASK]','241'
'109 291 [SEP] [MASK]','291'
'109 153 [SEP] [MASK]','153'
'109 161 [SEP] [MASK]','161'
'109 257 [SEP] [MASK]','257'
'109 12 [SEP] [MASK]','109'
'109 338 [SEP] [MASK]','338'
'109 99 [SEP] [MASK]','109'
'109 246 [SEP] [MASK]','246'
'109 242 [SEP] [MASK]','242'
'109 309 [SEP] [MASK]','309'
'109 118 [SEP] [MASK]','118'
'109 169 [SEP] [MASK]','169'
'109 95 [SEP] [MASK]','109'
'109 137 [SEP] [MASK]','137'
'109 170 [SEP] [MASK]','170'
'109 61 [SEP] [MASK]','109'
'109 4 [SEP] [MASK]','109'
'109 184 [SEP] [MASK]','184'
'109 275 [SEP] [MASK]','275'
'109 6 [SEP] [MASK]','109'
'109 3 [SEP] [MASK]','109'
'109 108 [SEP] [MASK]','109'
'109 121 [SEP] [MASK]','121'
'109 149 [SEP] [MASK]','149'
'109 160 [SEP] [MASK]','160'
'109 202 [SEP] [MASK]','202'
'109 220 [SEP] [MASK]','220'
'109 173 [SEP] [MASK]','173'
'109 319 [SEP] [MASK]','319'
'109 158 [SEP] [MASK]','158'
'109 196 [SEP] [MASK]','196'
'109 335 [SEP] [MASK]','335'
'109 266 [SEP] [MASK]','266'
'109 107 [SEP] [MASK]','109'
'109 89 [SEP] [MASK]','109'
'109 133 [SEP] [MASK]','133'
'109 213 [SEP] [MASK]','213'
'179 329 [SEP] [MASK]','329'
'179 245 [SEP] [MASK]','245'
'179 82 [SEP] [MASK]','179'
'179 134 [SEP] [MASK]','179'
'179 50 [SEP] [MASK]','179'
'179 123 [SEP] [MASK]','179'
'179 88 [SEP] [MASK]','179'
'179 293 [SEP] [MASK]','293'
'179 210 [SEP] [MASK]','210'
'179 46 [SEP] [MASK]','179'
'179 305 [SEP] [MASK]','305'
'179 334 [SEP] [MASK]','334'
'179 321 [SEP] [MASK]','321'
'179 311 [SEP] [MASK]','311'
'179 55 [SEP] [MASK]','179'
'179 20 [SEP] [MASK]','179'
'179 279 [SEP] [MASK]','279'
'179 253 [SEP] [MASK]','253'
'179 206 [SEP] [MASK]','206'
'179 214 [SEP] [MASK]','214'
'179 43 [SEP] [MASK]','179'
'179 42 [SEP] [MASK]','179'
'179 39 [SEP] [MASK]','179'
'179 103 [SEP] [MASK]','179'
'179 264 [SEP] [MASK]','264'
'179 116 [SEP] [MASK]','179'
'179 303 [SEP] [MASK]','303'
'179 7 [SEP] [MASK]','179'
'179 192 [SEP] [MASK]','192'
'179 332 [SEP] [MASK]','332'
'179 199 [SEP] [MASK]','199'
'179 312 [SEP] [MASK]','312'
'179 186 [SEP] [MASK]','186'
'179 333 [SEP] [MASK]','333'
'179 27 [SEP] [MASK]','179'
'179 124 [SEP] [MASK]','179'
'179 52 [SEP] [MASK]','179'
'179 336 [SEP] [MASK]','336'
'179 313 [SEP] [MASK]','313'
'179 72 [SEP] [MASK]','179'
'179 148 [SEP] [MASK]','179'
'179 79 [SEP] [MASK]','179'
'179 277 [SEP] [MASK]','277'
'179 182 [SEP] [MASK]','182'
'179 102 [SEP] [MASK]','179'
'179 66 [SEP] [MASK]','179'
'179 315 [SEP] [MASK]','315'
'179 235 [SEP] [MASK]','235'
'179 327 [SEP] [MASK]','327'
'179 28 [SEP] [MASK]','179'
'179 13 [SEP] [MASK]','179'
'179 216 [SEP] [MASK]','216'
'179 223 [SEP] [MASK]','223'
'179 63 [SEP] [MASK]','179'
'179 45 [SEP] [MASK]','179'
'179 152 [SEP] [MASK]','179'
'179 272 [SEP] [MASK]','272'
'179 69 [SEP] [MASK]','179'
'179 53 [SEP] [MASK]','179'
'179 265 [SEP] [MASK]','265'
'179 30 [SEP] [MASK]','179'
'179 5 [SEP] [MASK]','179'
'179 109 [SEP] [MASK]','179'
'179 60 [SEP] [MASK]','179'
'179 9 [SEP] [MASK]','179'
'179 94 [SEP] [MASK]','179'
'179 90 [SEP] [MASK]','179'
'179 145 [SEP] [MASK]','179'
'179 18 [SEP] [MASK]','179'
'179 201 [SEP] [MASK]','201'
'179 324 [SEP] [MASK]','324'
'179 200 [SEP] [MASK]','200'
'179 75 [SEP] [MASK]','179'
'179 189 [SEP] [MASK]','189'
'179 208 [SEP] [MASK]','208'
'179 267 [SEP] [MASK]','267'
'179 29 [SEP] [MASK]','179'
'179 211 [SEP] [MASK]','211'
'179 298 [SEP] [MASK]','298'
'179 281 [SEP] [MASK]','281'
'179 56 [SEP] [MASK]','179'
'179 194 [SEP] [MASK]','194'
'179 175 [SEP] [MASK]','179'
'179 301 [SEP] [MASK]','301'
'179 144 [SEP] [MASK]','179'
'179 232 [SEP] [MASK]','232'
'179 236 [SEP] [MASK]','236'
'179 155 [SEP] [MASK]','179'
'179 93 [SEP] [MASK]','179'
'179 191 [SEP] [MASK]','191'
'179 140 [SEP] [MASK]','179'
'179 65 [SEP] [MASK]','179'
'179 35 [SEP] [MASK]','179'
'179 337 [SEP] [MASK]','337'
'179 78 [SEP] [MASK]','179'
'179 150 [SEP] [MASK]','179'
'179 154 [SEP] [MASK]','179'
'179 119 [SEP] [MASK]','179'
'179 139 [SEP] [MASK]','179'
'179 81 [SEP] [MASK]','179'
'179 73 [SEP] [MASK]','179'
'179 142 [SEP] [MASK]','179'
'179 8 [SEP] [MASK]','179'
'179 87 [SEP] [MASK]','179'
'179 51 [SEP] [MASK]','179'
'179 233 [SEP] [MASK]','233'
'179 317 [SEP] [MASK]','317'
'179 331 [SEP] [MASK]','331'
'179 300 [SEP] [MASK]','300'
'179 339 [SEP] [MASK]','339'
'179 243 [SEP] [MASK]','243'
'179 106 [SEP] [MASK]','179'
'179 86 [SEP] [MASK]','179'
'179 323 [SEP] [MASK]','323'
'179 111 [SEP] [MASK]','179'
'179 314 [SEP] [MASK]','314'
'179 302 [SEP] [MASK]','302'
'179 104 [SEP] [MASK]','179'
'179 273 [SEP] [MASK]','273'
'179 280 [SEP] [MASK]','280'
'179 252 [SEP] [MASK]','252'
'179 127 [SEP] [MASK]','179'
'179 113 [SEP] [MASK]','179'
'179 100 [SEP] [MASK]','179'
'179 258 [SEP] [MASK]','258'
'179 156 [SEP] [MASK]','179'
'179 163 [SEP] [MASK]','179'
'179 180 [SEP] [MASK]','180'
'179 326 [SEP] [MASK]','326'
'179 239 [SEP] [MASK]','239'
'179 135 [SEP] [MASK]','179'
'179 325 [SEP] [MASK]','325'
'179 193 [SEP] [MASK]','193'
'179 157 [SEP] [MASK]','179'
'179 178 [SEP] [MASK]','179'
'179 222 [SEP] [MASK]','222'
'179 136 [SEP] [MASK]','179'
'179 34 [SEP] [MASK]','179'
'179 268 [SEP] [MASK]','268'
'179 33 [SEP] [MASK]','179'
'179 146 [SEP] [MASK]','179'
'179 340 [SEP] [MASK]','340'
'179 225 [SEP] [MASK]','225'
'179 261 [SEP] [MASK]','261'
'179 262 [SEP] [MASK]','262'
'179 96 [SEP] [MASK]','179'
'179 49 [SEP] [MASK]','179'
'179 0 [SEP] [MASK]','179'
'179 306 [SEP] [MASK]','306'
'179 143 [SEP] [MASK]','179'
'179 22 [SEP] [MASK]','179'
'179 68 [SEP] [MASK]','179'
'179 198 [SEP] [MASK]','198'
'179 328 [SEP] [MASK]','328'
'179 91 [SEP] [MASK]','179'
'179 221 [SEP] [MASK]','221'
'179 37 [SEP] [MASK]','179'
'179 48 [SEP] [MASK]','179'
'179 185 [SEP] [MASK]','185'
'179 17 [SEP] [MASK]','179'
'179 44 [SEP] [MASK]','179'
'179 217 [SEP] [MASK]','217'
'179 26 [SEP] [MASK]','179'
'179 128 [SEP] [MASK]','179'
'179 125 [SEP] [MASK]','179'
'179 36 [SEP] [MASK]','179'
'179 204 [SEP] [MASK]','204'
'179 215 [SEP] [MASK]','215'
'179 31 [SEP] [MASK]','179'
'179 2 [SEP] [MASK]','179'
'179 330 [SEP] [MASK]','330'
'179 320 [SEP] [MASK]','320'
'179 21 [SEP] [MASK]','179'
'179 126 [SEP] [MASK]','179'
'179 287 [SEP] [MASK]','287'
'179 76 [SEP] [MASK]','179'
'179 176 [SEP] [MASK]','179'
'179 166 [SEP] [MASK]','179'
'179 249 [SEP] [MASK]','249'
'179 83 [SEP] [MASK]','179'
'179 187 [SEP] [MASK]','187'
'179 188 [SEP] [MASK]','188'
'179 229 [SEP] [MASK]','229'
'179 115 [SEP] [MASK]','179'
'179 117 [SEP] [MASK]','179'
'179 290 [SEP] [MASK]','290'
'179 167 [SEP] [MASK]','179'
'179 318 [SEP] [MASK]','318'
'179 316 [SEP] [MASK]','316'
'179 165 [SEP] [MASK]','179'
'179 147 [SEP] [MASK]','179'
'179 231 [SEP] [MASK]','231'
'179 263 [SEP] [MASK]','263'
'179 151 [SEP] [MASK]','179'
'179 278 [SEP] [MASK]','278'
'179 205 [SEP] [MASK]','205'
'179 304 [SEP] [MASK]','304'
'179 64 [SEP] [MASK]','179'
'179 67 [SEP] [MASK]','179'
'179 212 [SEP] [MASK]','212'
'179 241 [SEP] [MASK]','241'
'179 291 [SEP] [MASK]','291'
'179 153 [SEP] [MASK]','179'
'179 161 [SEP] [MASK]','179'
'179 257 [SEP] [MASK]','257'
'179 12 [SEP] [MASK]','179'
'179 338 [SEP] [MASK]','338'
'179 99 [SEP] [MASK]','179'
'179 246 [SEP] [MASK]','246'
'179 242 [SEP] [MASK]','242'
'179 309 [SEP] [MASK]','309'
'179 118 [SEP] [MASK]','179'
'179 169 [SEP] [MASK]','179'
'179 95 [SEP] [MASK]','179'
'179 137 [SEP] [MASK]','179'
'179 170 [SEP] [MASK]','179'
'179 61 [SEP] [MASK]','179'
'179 4 [SEP] [MASK]','179'
'179 184 [SEP] [MASK]','184'
'179 275 [SEP] [MASK]','275'
'179 6 [SEP] [MASK]','179'
'179 3 [SEP] [MASK]','179'
'179 108 [SEP] [MASK]','179'
'179 121 [SEP] [MASK]','179'
'179 149 [SEP] [MASK]','179'
'179 160 [SEP] [MASK]','179'
'179 202 [SEP] [MASK]','202'
'179 220 [SEP] [MASK]','220'
'179 173 [SEP] [MASK]','179'
'179 319 [SEP] [MASK]','319'
'179 158 [SEP] [MASK]','179'
'179 196 [SEP] [MASK]','196'
'179 335 [SEP] [MASK]','335'
'179 266 [SEP] [MASK]','266'
'179 107 [SEP] [MASK]','179'
'179 89 [SEP] [MASK]','179'
'179 133 [SEP] [MASK]','179'
'179 213 [SEP] [MASK]','213'
'60 329 [SEP] [MASK]','329'
'60 245 [SEP] [MASK]','245'
'60 82 [SEP] [MASK]','82'
'60 134 [SEP] [MASK]','134'
'60 50 [SEP] [MASK]','60'
'60 123 [SEP] [MASK]','123'
'60 88 [SEP] [MASK]','88'
'60 293 [SEP] [MASK]','293'
'60 210 [SEP] [MASK]','210'
'60 46 [SEP] [MASK]','60'
'60 305 [SEP] [MASK]','305'
'60 334 [SEP] [MASK]','334'
'60 321 [SEP] [MASK]','321'
'60 311 [SEP] [MASK]','311'
'60 55 [SEP] [MASK]','60'
'60 20 [SEP] [MASK]','60'
'60 279 [SEP] [MASK]','279'
'60 253 [SEP] [MASK]','253'
'60 206 [SEP] [MASK]','206'
'60 214 [SEP] [MASK]','214'
'60 43 [SEP] [MASK]','60'
'60 42 [SEP] [MASK]','60'
'60 39 [SEP] [MASK]','60'
'60 103 [SEP] [MASK]','103'
'60 264 [SEP] [MASK]','264'
'60 116 [SEP] [MASK]','116'
'60 303 [SEP] [MASK]','303'
'60 7 [SEP] [MASK]','60'
'60 192 [SEP] [MASK]','192'
'60 332 [SEP] [MASK]','332'
'60 199 [SEP] [MASK]','199'
'60 312 [SEP] [MASK]','312'
'60 186 [SEP] [MASK]','186'
'60 333 [SEP] [MASK]','333'
'60 27 [SEP] [MASK]','60'
'60 124 [SEP] [MASK]','124'
'60 52 [SEP] [MASK]','60'
'60 336 [SEP] [MASK]','336'
'60 313 [SEP] [MASK]','313'
'60 72 [SEP] [MASK]','72'
'60 148 [SEP] [MASK]','148'
'60 79 [SEP] [MASK]','79'
'60 277 [SEP] [MASK]','277'
'60 182 [SEP] [MASK]','182'
'60 102 [SEP] [MASK]','102'
'60 66 [SEP] [MASK]','66'
'60 315 [SEP] [MASK]','315'
'60 235 [SEP] [MASK]','235'
'60 327 [SEP] [MASK]','327'
'60 28 [SEP] [MASK]','60'
'60 13 [SEP] [MASK]','60'
'60 216 [SEP] [MASK]','216'
'60 223 [SEP] [MASK]','223'
'60 63 [SEP] [MASK]','63'
'60 45 [SEP] [MASK]','60'
'60 152 [SEP] [MASK]','152'
'60 272 [SEP] [MASK]','272'
'60 69 [SEP] [MASK]','69'
'60 53 [SEP] [MASK]','60'
'60 265 [SEP] [MASK]','265'
'60 30 [SEP] [MASK]','60'
'60 5 [SEP] [MASK]','60'
'60 109 [SEP] [MASK]','109'
'60 179 [SEP] [MASK]','179'
'60 9 [SEP] [MASK]','60'
'60 94 [SEP] [MASK]','94'
'60 90 [SEP] [MASK]','90'
'60 145 [SEP] [MASK]','145'
'60 18 [SEP] [MASK]','60'
'60 201 [SEP] [MASK]','201'
'60 324 [SEP] [MASK]','324'
'60 200 [SEP] [MASK]','200'
'60 75 [SEP] [MASK]','75'
'60 189 [SEP] [MASK]','189'
'60 208 [SEP] [MASK]','208'
'60 267 [SEP] [MASK]','267'
'60 29 [SEP] [MASK]','60'
'60 211 [SEP] [MASK]','211'
'60 298 [SEP] [MASK]','298'
'60 281 [SEP] [MASK]','281'
'60 56 [SEP] [MASK]','60'
'60 194 [SEP] [MASK]','194'
'60 175 [SEP] [MASK]','175'
'60 301 [SEP] [MASK]','301'
'60 144 [SEP] [MASK]','144'
'60 232 [SEP] [MASK]','232'
'60 236 [SEP] [MASK]','236'
'60 155 [SEP] [MASK]','155'
'60 93 [SEP] [MASK]','93'
'60 191 [SEP] [MASK]','191'
'60 140 [SEP] [MASK]','140'
'60 65 [SEP] [MASK]','65'
'60 35 [SEP] [MASK]','60'
'60 337 [SEP] [MASK]','337'
'60 78 [SEP] [MASK]','78'
'60 150 [SEP] [MASK]','150'
'60 154 [SEP] [MASK]','154'
'60 119 [SEP] [MASK]','119'
'60 139 [SEP] [MASK]','139'
'60 81 [SEP] [MASK]','81'
'60 73 [SEP] [MASK]','73'
'60 142 [SEP] [MASK]','142'
'60 8 [SEP] [MASK]','60'
'60 87 [SEP] [MASK]','87'
'60 51 [SEP] [MASK]','60'
'60 233 [SEP] [MASK]','233'
'60 317 [SEP] [MASK]','317'
'60 331 [SEP] [MASK]','331'
'60 300 [SEP] [MASK]','300'
'60 339 [SEP] [MASK]','339'
'60 243 [SEP] [MASK]','243'
'60 106 [SEP] [MASK]','106'
'60 86 [SEP] [MASK]','86'
'60 323 [SEP] [MASK]','323'
'60 111 [SEP] [MASK]','111'
'60 314 [SEP] [MASK]','314'
'60 302 [SEP] [MASK]','302'
'60 104 [SEP] [MASK]','104'
'60 273 [SEP] [MASK]','273'
'60 280 [SEP] [MASK]','280'
'60 252 [SEP] [MASK]','252'
'60 127 [SEP] [MASK]','127'
'60 113 [SEP] [MASK]','113'
'60 100 [SEP] [MASK]','100'
'60 258 [SEP] [MASK]','258'
'60 156 [SEP] [MASK]','156'
'60 163 [SEP] [MASK]','163'
'60 180 [SEP] [MASK]','180'
'60 326 [SEP] [MASK]','326'
'60 239 [SEP] [MASK]','239'
'60 135 [SEP] [MASK]','135'
'60 325 [SEP] [MASK]','325'
'60 193 [SEP] [MASK]','193'
'60 157 [SEP] [MASK]','157'
'60 178 [SEP] [MASK]','178'
'60 222 [SEP] [MASK]','222'
'60 136 [SEP] [MASK]','136'
'60 34 [SEP] [MASK]','60'
'60 268 [SEP] [MASK]','268'
'60 33 [SEP] [MASK]','60'
'60 146 [SEP] [MASK]','146'
'60 340 [SEP] [MASK]','340'
'60 225 [SEP] [MASK]','225'
'60 261 [SEP] [MASK]','261'
'60 262 [SEP] [MASK]','262'
'60 96 [SEP] [MASK]','96'
'60 49 [SEP] [MASK]','60'
'60 0 [SEP] [MASK]','60'
'60 306 [SEP] [MASK]','306'
'60 143 [SEP] [MASK]','143'
'60 22 [SEP] [MASK]','60'
'60 68 [SEP] [MASK]','68'
'60 198 [SEP] [MASK]','198'
'60 328 [SEP] [MASK]','328'
'60 91 [SEP] [MASK]','91'
'60 221 [SEP] [MASK]','221'
'60 37 [SEP] [MASK]','60'
'60 48 [SEP] [MASK]','60'
'60 185 [SEP] [MASK]','185'
'60 17 [SEP] [MASK]','60'
'60 44 [SEP] [MASK]','60'
'60 217 [SEP] [MASK]','217'
'60 26 [SEP] [MASK]','60'
'60 128 [SEP] [MASK]','128'
'60 125 [SEP] [MASK]','125'
'60 36 [SEP] [MASK]','60'
'60 204 [SEP] [MASK]','204'
'60 215 [SEP] [MASK]','215'
'60 31 [SEP] [MASK]','60'
'60 2 [SEP] [MASK]','60'
'60 330 [SEP] [MASK]','330'
'60 320 [SEP] [MASK]','320'
'60 21 [SEP] [MASK]','60'
'60 126 [SEP] [MASK]','126'
'60 287 [SEP] [MASK]','287'
'60 76 [SEP] [MASK]','76'
'60 176 [SEP] [MASK]','176'
'60 166 [SEP] [MASK]','166'
'60 249 [SEP] [MASK]','249'
'60 83 [SEP] [MASK]','83'
'60 187 [SEP] [MASK]','187'
'60 188 [SEP] [MASK]','188'
'60 229 [SEP] [MASK]','229'
'60 115 [SEP] [MASK]','115'
'60 117 [SEP] [MASK]','117'
'60 290 [SEP] [MASK]','290'
